'wäre für die Liberalen, und alle die Drogenkonsum als Ausdruck persönlicher Freiheit sehen, eine Katastrophe. Es ist bedrückend, dass erst Menschenschlaechter wie Duerte den fragwürdigen Erfolg gegen diese Pest für sich entscheiden konnten. Aber Trump, so sehr wir in kollektiv verachten, hat das Problem erkannt. Wir sollten den Amis wünschen, dass sie diesen Krieg gewinnen. Mit oder ohne Trump. Und vielleicht ist der Ansatz eines Mauergedankens gar nicht dumm. Denn diese Drogenmauer hat nichts mit der Berliner Mauer zu tun.'	'It would be a disaster for the Liberals, and for all to see drug use as an expression of personal freedom. It is depressing that only human slaughterers like Duerte could decide the questionable success against this plague for themselves. But Trump, as much as we despise collectively, has recognized the problem. We should wish the Americans to win this war. With or without Trump. And maybe the idea of ​​a wall is not stupid at all. Because this drug wall has nothing to do with the Berlin Wall.'	'negative'
'wäre für die Liberalen, und alle die Drogenkonsum als Ausdruck persönlicher Freiheit sehen, eine Katastrophe. Es ist bedrückend, dass erst Menschenschlaechter wie Duerte den fragwürdigen Erfolg gegen diese Pest für sich entscheiden konnten. Aber Trump, so sehr wir in kollektiv verachten, hat das Problem erkannt. Wir sollten den Amis wünschen, dass sie diesen Krieg gewinnen. Mit oder ohne Trump. Und vielleicht ist der Ansatz eines Mauergedankens gar nicht dumm. Denn diese Drogenmauer hat nichts mit der Berliner Mauer zu tun.'	'It would be a disaster for the Liberals, and for all to see drug use as an expression of personal freedom. It is depressing that only human slaughterers like Duerte could decide the questionable success against this plague for themselves. But Trump, as much as we despise collectively, has recognized the problem. We should wish the Americans to win this war. With or without Trump. And maybe the idea of ​​a wall is not stupid at all. Because this drug wall has nothing to do with the Berlin Wall.'	'negative'
'Wenn man bedenkt dass ein gewaltiger Prozentsatz aller Delikte die in dieser Welt begangen werden irgendwie mit Drogen in Verbindung stehen - dann muss man bei den Drogen ansetzen. Wenn die Drogenmafia die Skrupellosigkeit besitzt sich an Karakter-schwächeren Mitbürgern dumm und dusslig zu verdienen, und nicht die geringste Empathie zeigen - nun ja - dann haben die Drug-Lords selber nichts Besseres verdient als Skrupellosigkeit. Und ich denke dass der Begriff Drogen-Mafia die Pharma-Konzerne einschliessen sollte, die Jahrelang Opiate als harmlose Schmerzmittel vermarktet haben - und sich dumm un dusslig daran verdient haben. Einzige Lösung: Legalisierung von weichen Drogen (Besonders Cannabis Produkte). Nur weil es von Trump kommt muss es nicht falsch sein. Was Trump will ist Abschreckung. Das wird sicherlich eine Wirkung haben.'	'Considering that a huge percentage of all the crimes committed in this world are somehow related to drugs - then you have to start with the drugs. If the drug mafia has the ruthlessness of earning dumb and dafty characters weaker in character, and does not show the slightest empathy - well - then the Drug Lords themselves deserve nothing better than unscrupulousness. And I think that the term drug mafia should include the pharmaceutical companies that have marketed opiates as harmless painkillers for years - and have earned stupidly stupidly. Only solution: Legalization of soft drugs (especially cannabis products). Just because it comes from Trump, it does not have to be wrong. What Trump wants is deterrence. That will certainly have an effect.'	'negative'
'"Dobrinth verteidigte Seehofers Worten mit der Bemerkung, Seehofer spreche aus, was viele Menschen im Lande denken. Es ist aber nun mal so, dass die Menschen eine Menge dummes Zeug denken, wenn der Tag lang ist. Der erste Gedanke, der einem zu einem Thema durch den Kopf schießt, ist selten originell, druckreif oder gar klug. Es lohnt sich, Gedanken noch mal zu hinterfragen, von mehreren Seiten zu beleuchten, dann kommt man irgendwann mal zu etwas, was eine gewisse Solidität und Differenziertheit haben könnte. Unsere politischen Eliten sind gut beraten, diese Art der Gedankenarbeit, deren Fähigkeit man auch als ""Weisheit"" bezeichnen könnte, den Menschen im Lande vorzuleben. Nicht immer jeden noch so dummen Gedanken auswerfen, sondern nachdenken. Dann macht man auch nicht so blödsinnige Vergleiche wie Quälerei von lebenden Tieren mit der Frage des Umgangs mit ungeborenem menschlichem Leben zu verbinden. Ich glaube, die wenigsten Abtreibungsbeführworter würden einer Kuh aus Tierschutzgründen absprechen, denn kein Mensch redet über das Recht auf Abtreibung bei Kühen und Schweinen, außer Jens Span. Wollen wir hoffen, dass es wirklich so war und er einfach im Kurzschluss einen ersten dummen Gedanken rausgehauen hat. Wenn die Äußerung hingegen das Ergebnis des von mir beschriebenen Überlegens, Hinterfragens und Abwägens gewesen ist, dann gute Nacht."'	'"Dobrinth defended Seehofer''s words with the remark that Seehofer spoke what many people in the country think. But it happens that people think a lot of stupid stuff when the day is long. The first thought that pops your head on a topic is rarely original, print-ready or even smart. It is worthwhile to question thoughts again, to illuminate from several sides, then one comes at some point to something that could have a certain solidity and differentiation. Our political elites are well advised, this kind of thought-work, whose ability one might call ""wisdom"", to exemplify the people in the land. Do not always throw out any stupid thoughts, but think. Then one does not make such stupid comparisons as tormenting living animals with the question of dealing with unborn human life. I believe that few abortionists would deny a cow for animal welfare reasons because no one talks about the right to abortion in cows and pigs, except for Jens Span. Let''s hope it really was like that and he just cut out a first stupid thought in the short circuit. On the other hand, if the statement was the result of the deliberation, questioning and consideration I described, then good night."'	'negative'
'"""Aber nicht die Muslime sind das Problem, sondern die Kartoffeldeutschen. Leider sind ganz schön viele unter ihnen mürrisch, ängstlich, verwöhnt und hochmütig - und je dumpfbackiger der Populismus daherkommt, desto größer ist seine Aussicht auf Erfolg bei diesen Leuten"" Kurs: Ganz viele Deutsche sind dumm, irrational. Ein Problem. Richtig? Sie sind getarnt unter dem Motto ""Heutzutage muss man ja provokant sein"", ""Ich bin ja ein Linker"" oder vielleicht ""das muss man ja mal sagen dürfen"" Sie sind kein konstruktiver Linker, Augstein. Sie sind ein Hetzer. Nichts weiter."'	'"""But it''s not the Muslims that are the problem, but the potato Germans - unfortunately, many of them are grumpy, timid, spoiled and haughty - and the more dull-cheeked populism comes along, the greater is their chance of succeeding with these people."" Course: Many Germans are stupid, irrational. A problem. Correct? They are disguised under the motto ""these days you have to be provocative"", ""I am a leftist"" or maybe ""you have to say that"" You are not a constructive linker, Augstein. You are a hound. Nothing else."'	'negative'
'"etwas dumm, dumpfbackig, ggf. dazu die AfD zu wählen? Dann müsste es aber auf der anderen Seite die klugen ""Hummerdeutschen"" geben, die sich zur Elite zählen und CDU wählen. Wo bitte aber ist der Rechtsruck? Nur wenn jemand Rechtsstaatlichkeit fordert und kein Schlendrian will, steht er schon auf der rechten Seite? Nur mal ein Beispiel, neulich hatte die AfD im BT einen Antrag zu mehr Grenzkontriollen eingebracht. Die Ablehnung aller anderen Parteien kam prompt, vor allem von der SPD, dass man die ca. 3.000 km Landesgrenze praktisch nicht kontrollieren kann. Komisch nur, dass jetzt Horst Seehofer strenge Grenzkontrollen lauthals fordert. Was denn nun, kann man die Grenzen nun doch praktischerweise kontrollieren? Als Innenminister müsste er es doch wissen, ob es geht oder nicht. Ja, wenn wir uns nach Ruf nach Grenzkontrollen schon in der Rechtskurve befinden, wo befinden wir uns dann jetzt, in einer Linkskurve? Nein Herr Augstein, Frau Merkel ist der beste Garant, dass es keine Rechtskurve gibt, nach so vielen Jahren Linksdrall kann sie das Steuer nicht mehr rumreißen, sie können also die nächsten 3,5 Jahre bis zur nächsten BT-Wahl beruhigt sein. Bis dahin bleibt alles wie es ist, danach, ja danach könnte es sein, dass die ""Kartoffeldeutschen"" Probleme mit ihren Stimmzetteln anrichten."'	'"something stupid, dull-cheeked, if necessary, to choose the AfD? But then, on the other side, there would have to be the smart ""lobster Germans"" who count themselves among the elite and choose CDU. But where is the shift to the right? Only if someone demands the rule of law and wants no Schlendrian, he is already on the right side? Just one example, the other day the AfD had filed an application in the BT for more border controls. The rejection of all other parties came promptly, especially from the SPD, that you can not control the approximately 3,000 km national border practically. Strange only that now Horst Seehofer calls strict border controls loudly. So what, can you control the borders in a practical way? As Minister of the Interior, he would have to know whether it is possible or not. Yes, if we are already in the right turn after calling for border controls, where are we now, in a left turn? No, Mr. Augstein, Mrs. Merkel is the best guarantee that there is no right turn, after so many years of left-hand spin she can not tear the wheel anymore, so she can rest assured for the next 3.5 years until the next BT election. Until then, everything stays as it is, then, after that it could be that the ""potato Germans"" cause problems with their ballot papers."'	'negative'
'"Ich erinnere mich an eine Podiumsveranstaltung in meiner damaligen Gemeinde vor über 10 Jahren. Es ging um die mögliche Gründung einer privaten Grundschule, und einer der Hauptdiskutanden war ein SPD-Abgeordneter. Es war die Zeit des Rütli-Brandbriefes, die Zeit, als mehr und mehr deutlich wurde, dass in normalen staatlichen Schulen ein Problem existiert, ein Problem, das bis zu diesem Zeitpunkt von der Politik einfach totgeschwiegen wurde. Es war die Zeit, als der Boom der Privatschulen begann. Und er begann, weil die Politik dem Bürger partout nicht zuhören wollte. Ich erinnere mich gut an diese Veranstaltung. Als jemand sagte, er möchte verhindern, dass sein Kind in der Schule verprügelt wird, lachte der SPD-Abgeordnete und sagte sinngemäß: ""Ein bisschen in die Fresse gehört zum Leben dazu!"" (Quasi Frau Nahles vorweggenommen) Das Auditorium war entsetzt. Dem Mann interessierte nicht die körperliche Unversehrtheit von kleinen Kindern, sondern ausschließlich der Fakt, dass es Eltern wagen könnten, ihre Kinder dem staatlichen System zu entziehen, damit sie nicht verprügelt werden. Der Mann zog noch richtig vom Leder, beschimpfte die Anwesenden als asoziale, egoistische, verantwortungslose Geldbürger, die damit das Sozialwesen schädigen. Man hätte über Vieles an diesem Tag reden können. Beispielsweise wie hoch wirklich die Gefahr auf staatlichen Schulen wäre oder ob es da nicht viel Übertreibung gab? Oder darüber ob und wie Privatschulen es besser machen und ob da gottgegeben ein paradiesischer Friede herrscht. Aber nein, es ging dem SPD-Mann nur um die Abkanzelung von Menschen, die sich gerne mit ihm unterhalten hätten. Der Mann war in der folgenden Wahlperiode nicht mehr in Amt und Würden. Vermutlich wegen der bösen, bösen Wähler. Wenn ich nun hier von Herrn Augstein lese, dass das Problem ausschließlich ""Kartoffeldeutsche"" stellen, dann fühle ich mich extrem an die Situation damals erinnert. Anderes Thema, aber gleiches, absolut stures Verhalten. Wenn jemand einen Missstand benennt, wird er gemobbt, für idiotisch und dumm deklariert, und die Welt ist in Wirklichkeit total lustig und rosarot. Herr Augstein und der SPD-Herr von damals sind beredte Beispiele, weshalb es überhaupt einen Rechtsruck in der Gesellschaft gibt. Nämlich weil sie absolut beratungsresistent sind, dass etwas in ihrem Heile-Welt-Mantra vielleicht nicht so optimal ist, wie sie es gebetsmühlenartig per Hypnose an andere Menschen weitergeben wollen. Vielleicht, Herr Augstein, ist der ""Kartoffeldeutsche"" nicht so dumm, wie Sie ihn einschätzen. Vielleicht liegt ein Teil des Problems auch bei Ihnen. Aber Einsicht zu einer Selbsterkenntnis passt nicht zu Ihrem Charakter. Behalten Sie nur Ihre Scheuklappen."'	'"I remember a podium event in my congregation over 10 years ago. It was about the possible establishment of a private elementary school, and one of the main disputes was an SPD member. It was the time of the Rütli Brand Letter, the time when it became more and more clear that there was a problem in normal state schools, a problem that was hushed up by politics until then. It was the time when the boom of private schools began. And he started because politics did not want to listen to the citizen. I remember this event well. When someone said that he would like to prevent his child from being beaten up at school, the SPD MP laughed and said: ""A little bit in the face is part of life!"" (Quasi Frau Nahles anticipated) The auditorium was appalled. The man did not care about the physical integrity of small children, but only the fact that parents could dare to deprive their children of the state system so they would not be beaten. The man was still right on the leather, cursing the attendees as anti-social, selfish, irresponsible money citizens, thus harming the social system. One could have talked about many things on this day. For example, how high would the danger be at state schools or was there not much exaggeration? Or about whether and how private schools do it better and whether God-given there is a heavenly peace. But no, the SPD man was only concerned with the promulgation of people who would have liked to talk to him. The man was in the following term no longer in office and dignity. Probably because of the evil, evil voters. When I read here from Mr. Augstein that the problem exclusively ""potato Germans"" ask, then I feel extremely reminded of the situation at that time. Different topic, but same, absolutely stubborn behavior. If someone names a malady, he is bullied, declared idiotic and stupid, and the world is in fact totally funny and pink. Mr. Augstein and the SPD gentleman of that time are eloquent examples why there is even a shift to the right in society. Namely, because they are absolutely consulting-resistant, that something in their healing world mantra may not be as optimal as they want to hypnotize it to other people like a mantra. Perhaps, Mr Augstein, the ""potato-German"" is not as stupid as you think it is. Maybe part of the problem is yours too. But insight into self-knowledge does not fit with your character. Keep only your blinders."'	'negative'
'"Mir passt auch nicht alles, was die Merkel-Fraktion jetzt so treibt. Spahn´s Äusserungen finde auch ich grenzwertig. Dennoch, zum Satz ""Der Islam gehört nicht zu Deutschland"" muss mehr gesagt werden als plumpe Beschimpfung. Nach einer brandaktuellen, recht breit angelegten Umfrage mit angeblich maximal 2% möglicher Fehlerquote, veröffentlicht in einem renommierten Medium, sind etwa 3/4 der Deutschen entschieden oder tendenziell der Meinung Seehofers. Sind 3/4 der Deutschen jetzt Dumpfbacken? Nein, viele haben nur erkannt, dass der Islam eben nicht so harmlos ist wie es notorische Linksblinker der Allgemeinheit gern verkaufen würden. Man merkt es irgendwann, wenn Leute wie Augstein die Leute für dumm verkaufen wollen a la ""es ist nicht, was nicht sein darf"". Das man als ausgewiesener Ideologe mit offenbar begrenztem Demokratieverständnis da sauer wird, die Contenance verliert und Regierung wie Mehrheit der Bürger zu beschimpfen, kommt nicht allzu überraschend."'	'"I do not like everything that the Merkel Group is doing right now. Spahn''s comments are also borderline. Nevertheless, to the sentence ""Islam does not belong to Germany"" must be said more than blunt abuse. According to a recent, quite broad survey with an alleged maximum of 2% possible error rate, published in a reputed medium, about 3/4 of the Germans are decided or tend to Seehofer''s opinion. Are 3/4 of the Germans now dumb-baking? No, many have just recognized that Islam is just not as harmless as it would like to sell notorious left turn signals of the general public. You realize it at some point, when people like Augstein want to sell people stupid a la ""it is not what is not allowed to be"". It is not all that surprising, as a proven ideologue with a seemingly limited understanding of democracy, who gets angry, loses his composure, and insults both the government and the majority of the citizens."'	'negative'
'Diese beiden: Seehofer und Spahn, sollten sich mal auf ihre neue Rolle als Minister besinnen und sich in ihre neue Materie einarbeiten, anstatt dumme Sprüche loszulassen  Sprüche, die man ihnen als Parteipolitiker noch verzeihen könnte, nicht aber als Minister. Die sind noch nicht da angekommen, wo sie jetzt  unverdientermaßen  sind. Sie sollen eine anständige Sach-Politik machen und nicht meinen, in ihren ersten drei Tagen AfD-Wähler mit dubiosen Aussagen zurückzuholen. Das geht bestenfalls mit kluger Politik, nicht aber mit BILD-Interviews  und das 3,5 Jahre vor den nächsten Wahlen! Ach so, die nächsten Wahlen kommen bald? Man will sich schon mal positionieren? Passt bloß auf, dass Euch die Kanzlerin nicht lange vorher rausschmeißt. Und bevor sie sich die Seehofer- und Spahn-Schuhe anzieht, fliegen die in den Mülleimer, wo sie hingehören. Und AKK hat sogleich Contra gegeben  gut! Nicht in ihrer Eigenschaft als Sprachrohr der Kanzlerin, was sie ja auch nicht ist, auch wenn das immer wieder behauptet wurde, sondern als Sprachrohr der Partei. Das lässt hoffen. Die Partei-Sprecherin maßregelt Minister, die ihrer Partei (lassen wir mal den Unterschied CDU versus CSU beiseite) angehören. Stark! Ich bin kein ausgesprochener AKK-Fan, aber das nötigt mir Respekt ab. Und ich hatte verschiedentlich schon vorher gesagt: Einige Unionisten werden sich über AKK noch wundern! Nein, AKK ist nicht links, sie ist durchaus konservativ, das hat sie im Saarland gezeigt, auch zum Teil sehr zu meinem Missvergnügen; aber konservativ mit liberalem Touch (Saarland eben, so wie ich es vor langer Zeit kennengelernt hatte). Dieser liberale Saar-Touch würde der Union nicht schaden.'	'These two: Seehofer and Spahn, should take a look at their new role as Minister and work their way into their new matter instead of letting go of stupid sayings ?? Proverbs that you could still forgive them as party politicians, but not as a minister. They have not arrived yet, where they now ?? undeservedly? are. They should make a decent policy and do not think to retrieve AfD voters in their first three days with dubious statements. This is at best with smart policy, but not with BILD interviews ?? and that 3.5 years before the next election! Oh, the next elections are coming soon? You want to position yourself? Just be careful that the Chancellor does not throw you out long before. And before they put on the Seehofer and Spahn shoes, they fly into the bin where they belong. And AKK has given immediately contra ?? Good! Not in her capacity as spokesperson for the Chancellor, which she is not, even if that was repeatedly asserted, but as the mouthpiece of the party. That gives hope. The party spokeswoman reprimands ministers who belong to her party (let''s leave aside the difference between CDU versus CSU). Strong! I''m not an outspoken AKK fan, but that makes me respectful. And I had said several times before: some unionists will be surprised about AKK! No, AKK is not ?? left ??, she is quite conservative, that''s what she showed in the Saarland, partly to my disgust; but conservative with a liberal touch (Saarland just as I had known a long time ago). This liberal Saar touch would not hurt the Union.'	'negative'
'"Na ja, das stimmt nicht ganz. Mit ihrer benannten intelligenten Überforderung haben Sie sicherlich nur zum Teil recht. Wenn ich mir anschaue, welche Bevölkerungsteile z.B. in den USA den netten Herrn Trump gewählt haben; das waren mitnichten nur Minderintelligente. Aber vom Prinzip her haben Sie schon recht. Deshalb ist es ja auch notwendig, Deutschland wieder zu einem Bildungsland zu machen und massiv in die Bildung/die Schulen/die Unis zu investieren. Leider ist das natürlich nicht gewollt, Sie wissen schon warum; Schäfchen sind halt besser zu leiten/zu manipulieren. Getreu dem Spruch: ""Halt du sie dumm, ich halt sie arm"". Funktioniert immer wieder, auch in scheinbar aufgeklärten, demokratischen Ländern wie der BRD."'	'"Well, that''s not quite true. Surely you are only partially right with their named intelligent overload. When I look at which parts of the population, e.g. have chosen the nice Mr. Trump in the USA; by no means were they just minor intelligences. But in principle you are right. Therefore, it is also necessary to make Germany an education country again and to invest heavily in education / schools / universities. Unfortunately this is not wanted, you already know why; Sheep are better to guide / manipulate. True to the saying: ""Are you stupid, I hold you poor"". Works again and again, even in seemingly enlightened, democratic countries like the FRG."'	'negative'
